"startDate","speaker_timestamps","glb_chain","glb_variant","selected_image","contrastColor","participant_id","color_indices","listener_timestamps","conversation","targetType","glb_realization","condition","endTime","contrastType","distractorType","chain","age","comments","variant","education","listener_chat","languages","selected_type","compType","RT","speaker_chat","distractorColor","targetcompColor","intended_target","gender","trial_number","startTime","timeSpent","realization","anon_worker_id"
"Mon Nov 18 2019 22:23:28 GMT+0100 (Central European Standard Time)","1574112264632",1,2,"orange_lettuce.png","white","41d06c99c77a2df48994fc87383e7c8d86a6e0f6","0|1|2|3",NA,"<strong>Director</strong>: lettuce","lettuce",1,"aan",1574112254494,"swan","egg",1,29,"TEST",2,"Graduated College",NA,"German","target","banana",9591,"lettuce","yellow","orange","target","female",1,1574112208932,0.759366666666667,1,"482467342226241"
"Mon Nov 18 2019 22:23:28 GMT+0100 (Central European Standard Time)","1574112272619",1,2,"white_egg.png","yellow","41d06c99c77a2df48994fc87383e7c8d86a6e0f6","0|1|3|2",NA,"<strong>Director</strong>: white egg","egg",1,"ttp",1574112254494,"egg","tomato",1,29,"TEST",2,"Graduated College",NA,"German","target","swan",8215,"white egg","red","white","target","female",2,1574112208932,0.759366666666667,1,"482467342226241"
"Mon Nov 18 2019 22:23:28 GMT+0100 (Central European Standard Time)","1574112282274",1,2,"orange_pumpkin.png","red","41d06c99c77a2df48994fc87383e7c8d86a6e0f6","2|3|0|1",NA,"<strong>Director</strong>: pumpkin","pumpkin",1,"ttn",1574112254494,"broccoli","lettuce",1,29,"TEST",2,"Graduated College",NA,"German","target","carrot",8441,"pumpkin","green","orange","target","female",3,1574112208932,0.759366666666667,1,"482467342226241"
"Mon Nov 18 2019 22:23:28 GMT+0100 (Central European Standard Time)","1574112289514",1,2,"white_tomato.png","yellow","41d06c99c77a2df48994fc87383e7c8d86a6e0f6","3|0|2|1",NA,"<strong>Director</strong>: white tomato","broccoli",1,"tan",1574112254494,"egg","tomato",1,29,"TEST",2,"Graduated College",NA,"German","thirdDistractor","swan",6631,"white tomato","white","green","thirdDistractor","female",4,1574112208932,0.759366666666667,1,"482467342226241"
"Mon Nov 18 2019 22:23:28 GMT+0100 (Central European Standard Time)","1574112296566",1,2,"green_carrot.png","orange","41d06c99c77a2df48994fc87383e7c8d86a6e0f6","3|0|1|2",NA,"<strong>Director</strong>: green carrot","carrot",1,"aan",1574112254494,"lettuce","tomato",1,29,"TEST",2,"Graduated College",NA,"German","target","swan",6349,"green carrot","white","green","target","female",5,1574112208932,0.759366666666667,1,"482467342226241"
"Mon Nov 18 2019 22:23:28 GMT+0100 (Central European Standard Time)","1574112302123",1,2,"red_broccoli.png","orange","41d06c99c77a2df48994fc87383e7c8d86a6e0f6","1|2|3|0",NA,"<strong>Director</strong>: red brocc","carrot",1,"atn",1574112254494,"banana","broccoli",1,29,"TEST",2,"Graduated College",NA,"German","thirdDistractor","lettuce",4736,"red brocc","red","green","thirdDistractor","female",6,1574112208932,0.759366666666667,1,"482467342226241"
"Mon Nov 18 2019 22:23:28 GMT+0100 (Central European Standard Time)","1574112307038",1,2,"green_broccoli.png","yellow","41d06c99c77a2df48994fc87383e7c8d86a6e0f6","0|1|2|3",NA,"<strong>Director</strong>: brocc","corn",1,"atn",1574112254494,"egg","broccoli",1,29,"TEST",2,"Graduated College",NA,"German","thirdDistractor","tomato",4220,"brocc","green","red","thirdDistractor","female",7,1574112208932,0.759366666666667,1,"482467342226241"
"Mon Nov 18 2019 22:23:28 GMT+0100 (Central European Standard Time)","1574112313195",1,2,"white_pumpkin.png","orange","41d06c99c77a2df48994fc87383e7c8d86a6e0f6","2|1|3|0",NA,"<strong>Director</strong>: white pumpkin","pumpkin",1,"atn",1574112254494,"banana","corn",1,29,"TEST",2,"Graduated College",NA,"German","target","swan",5415,"white pumpkin","yellow","white","target","female",8,1574112208932,0.759366666666667,1,"482467342226241"
"Mon Nov 18 2019 22:23:28 GMT+0100 (Central European Standard Time)","1574112317292",1,2,"white_tomato.png","orange","41d06c99c77a2df48994fc87383e7c8d86a6e0f6","1|2|0|3",NA,"<strong>Director</strong>: tomato","corn",1,"ttn",1574112254494,"pumpkin","tomato",1,29,"TEST",2,"Graduated College",NA,"German","thirdDistractor","banana",4000,"tomato","white","yellow","thirdDistractor","female",9,1574112208932,0.759366666666667,1,"482467342226241"
"Mon Nov 18 2019 22:23:28 GMT+0100 (Central European Standard Time)","1574112324020",1,2,"green_swan.png","green","41d06c99c77a2df48994fc87383e7c8d86a6e0f6","1|2|0|3",NA,"<strong>Director</strong>: swan green","swan",1,"tap",1574112254494,"swan","banana",1,29,"TEST",2,"Graduated College",NA,"German","secondDistractor","pumpkin",5739,"swan green","yellow","white","secondDistractor","female",10,1574112208932,0.759366666666667,1,"482467342226241"
"Mon Nov 18 2019 22:23:28 GMT+0100 (Central European Standard Time)","1574112328546",1,2,"white_tomato.png","green","41d06c99c77a2df48994fc87383e7c8d86a6e0f6","3|2|0|1",NA,"<strong>Director</strong>: tomato","swan",1,"tap",1574112254494,"swan","broccoli",1,29,"TEST",2,"Graduated College",NA,"German","firstDistractor","tomato",3717,"tomato","red","white","firstDistractor","female",11,1574112208932,0.759366666666667,1,"482467342226241"
"Mon Nov 18 2019 22:23:28 GMT+0100 (Central European Standard Time)","1574112332356",1,2,"red_tomato.png","yellow","41d06c99c77a2df48994fc87383e7c8d86a6e0f6","3|2|0|1",NA,"<strong>Director</strong>: tomato","lettuce",1,"atn",1574112254494,"strawberry","tomato",1,29,"TEST",2,"Graduated College",NA,"German","thirdDistractor","pumpkin",3203,"tomato","red","orange","thirdDistractor","female",12,1574112208932,0.759366666666667,1,"482467342226241"
"Mon Nov 18 2019 22:23:28 GMT+0100 (Central European Standard Time)","1574112337154",1,2,"orange_carrot.png","white","41d06c99c77a2df48994fc87383e7c8d86a6e0f6","2|1|3|0",NA,"<strong>Director</strong>: carrot","carrot",1,"ttn",1574112254494,"swan","banana",1,29,"TEST",2,"Graduated College",NA,"German","target","pumpkin",4214,"carrot","yellow","orange","target","female",13,1574112208932,0.759366666666667,1,"482467342226241"
"Mon Nov 18 2019 22:23:28 GMT+0100 (Central European Standard Time)","1574112341219",1,2,"red_corn.png","orange","41d06c99c77a2df48994fc87383e7c8d86a6e0f6","2|0|3|1",NA,"<strong>Director</strong>: corn","corn",1,"atn",1574112254494,"lettuce","egg",1,29,"TEST",2,"Graduated College",NA,"German","target","strawberry",3177,"corn","yellow","red","target","female",14,1574112208932,0.759366666666667,1,"482467342226241"
"Mon Nov 18 2019 22:23:28 GMT+0100 (Central European Standard Time)","1574112345565",1,2,"red_broccoli.png","red","41d06c99c77a2df48994fc87383e7c8d86a6e0f6","2|1|0|3",NA,"<strong>Director</strong>: brocc","broccoli",1,"tap",1574112254494,"broccoli","tomato",1,29,"TEST",2,"Graduated College",NA,"German","secondDistractor","swan",3652,"brocc","white","green","secondDistractor","female",15,1574112208932,0.759366666666667,1,"482467342226241"
"Mon Nov 18 2019 22:23:28 GMT+0100 (Central European Standard Time)","1574112351410",1,2,"white_pumpkin.png","yellow","41d06c99c77a2df48994fc87383e7c8d86a6e0f6","1|3|0|2",NA,"<strong>Director</strong>: white pumpkin","pumpkin",1,"aan",1574112254494,"corn","lettuce",1,29,"TEST",2,"Graduated College",NA,"German","target","tomato",5934,"white pumpkin","orange","white","target","female",16,1574112208932,0.759366666666667,1,"482467342226241"
"Mon Nov 18 2019 22:23:28 GMT+0100 (Central European Standard Time)","1574112355914",1,2,"yellow_banana.png","white","41d06c99c77a2df48994fc87383e7c8d86a6e0f6","0|2|1|3",NA,"<strong>Director</strong>: ban","strawberry",1,"tan",1574112254494,"swan","banana",1,29,"TEST",2,"Graduated College",NA,"German","thirdDistractor","corn",3190,"ban","yellow","red","thirdDistractor","female",17,1574112208932,0.759366666666667,1,"482467342226241"
"Mon Nov 18 2019 22:23:28 GMT+0100 (Central European Standard Time)","1574112359203",1,2,"yellow_banana.png","white","41d06c99c77a2df48994fc87383e7c8d86a6e0f6","1|2|0|3",NA,"<strong>Director</strong>: ban","banana",1,"ttn",1574112254494,"pumpkin","lettuce",1,29,"TEST",2,"Graduated College",NA,"German","target","corn",2743,"ban","green","yellow","target","female",18,1574112208932,0.759366666666667,1,"482467342226241"
"Mon Nov 18 2019 22:23:28 GMT+0100 (Central European Standard Time)","1574112362997",1,2,"white_egg.png","green","41d06c99c77a2df48994fc87383e7c8d86a6e0f6","0|1|2|3",NA,"<strong>Director</strong>: egg","swan",1,"ttp",1574112254494,"swan","corn",1,29,"TEST",2,"Graduated College",NA,"German","firstDistractor","egg",3751,"egg","yellow","white","firstDistractor","female",19,1574112208932,0.759366666666667,1,"482467342226241"
"Mon Nov 18 2019 22:23:28 GMT+0100 (Central European Standard Time)","1574112368204",1,2,"green_carrot.png","white","41d06c99c77a2df48994fc87383e7c8d86a6e0f6","1|2|3|0",NA,"<strong>Director</strong>: carrot","egg",1,"atn",1574112254494,"tomato","carrot",1,29,"TEST",2,"Graduated College",NA,"German","thirdDistractor","banana",4131,"carrot","green","yellow","thirdDistractor","female",20,1574112208932,0.759366666666667,1,"482467342226241"
"Mon Nov 18 2019 22:23:28 GMT+0100 (Central European Standard Time)","1574112373426|||1574112377563",1,2,"orange_lettuce.png","white","41d06c99c77a2df48994fc87383e7c8d86a6e0f6","2|0|1|3",NA,"<strong>Director</strong>: lettuc3\n<strong>Director</strong>: \nlettuce","pumpkin",1,"tap",1574112254494,"pumpkin","tomato",1,29,"TEST",2,"Graduated College",NA,"German","firstDistractor","lettuce",8920,"lettuc3|||\nlettuce","red","orange","firstDistractor","female",21,1574112208932,0.759366666666667,1,"482467342226241"
"Mon Nov 18 2019 22:23:28 GMT+0100 (Central European Standard Time)","1574112382073",1,2,"yellow_corn.png","orange","41d06c99c77a2df48994fc87383e7c8d86a6e0f6","0|2|3|1",NA,"<strong>Director</strong>: corn","pumpkin",1,"atn",1574112254494,"lettuce","corn",1,29,"TEST",2,"Graduated College",NA,"German","thirdDistractor","egg",3620,"corn","yellow","white","thirdDistractor","female",22,1574112208932,0.759366666666667,1,"482467342226241"
"Mon Nov 18 2019 22:23:28 GMT+0100 (Central European Standard Time)","1574112387127|||1574112395808",1,2,"yellow_corn.png","yellow","41d06c99c77a2df48994fc87383e7c8d86a6e0f6","1|3|2|0","1574112392120","<strong>Director</strong>: corn\n<strong>Matcher</strong>: which one\n<strong>Director</strong>: yellow","corn",1,"atp",1574112254494,"corn","pumpkin",1,29,"TEST",2,"Graduated College","which one","German","secondDistractor","strawberry",13060,"corn|||yellow","white","red","secondDistractor","female",23,1574112208932,0.759366666666667,1,"482467342226241"
"Mon Nov 18 2019 22:23:28 GMT+0100 (Central European Standard Time)","1574112402247",1,2,"yellow_egg.png","orange","41d06c99c77a2df48994fc87383e7c8d86a6e0f6","0|2|1|3",NA,"<strong>Director</strong>: egg","egg",1,"atn",1574112254494,"carrot","lettuce",1,29,"TEST",2,"Graduated College",NA,"German","target","corn",5672,"egg","green","yellow","target","female",24,1574112208932,0.759366666666667,1,"482467342226241"
"Mon Nov 18 2019 22:23:28 GMT+0100 (Central European Standard Time)","1574112407132",1,2,"red_tomato.png","orange","41d06c99c77a2df48994fc87383e7c8d86a6e0f6","3|1|2|0",NA,"<strong>Director</strong>: tomato","tomato",1,"tan",1574112254494,"banana","pumpkin",1,29,"TEST",2,"Graduated College",NA,"German","target","broccoli",4253,"tomato","white","red","target","female",25,1574112208932,0.759366666666667,1,"482467342226241"
"Mon Nov 18 2019 22:23:28 GMT+0100 (Central European Standard Time)","1574112414886",1,2,"orange_lettuce.png","green","41d06c99c77a2df48994fc87383e7c8d86a6e0f6","3|2|1|0",NA,"<strong>Director</strong>: lettuce orange","lettuce",1,"atp",1574112254494,"lettuce","corn",1,29,"TEST",2,"Graduated College",NA,"German","target","pumpkin",7116,"lettuce orange","red","orange","target","female",26,1574112208932,0.759366666666667,1,"482467342226241"
"Mon Nov 18 2019 22:23:28 GMT+0100 (Central European Standard Time)","1574112419588",1,2,"red_broccoli.png","red","41d06c99c77a2df48994fc87383e7c8d86a6e0f6","0|3|2|1",NA,"<strong>Director</strong>: brocc","broccoli",1,"tap",1574112254494,"broccoli","swan",1,29,"TEST",2,"Graduated College",NA,"German","secondDistractor","carrot",4416,"brocc","white","green","secondDistractor","female",27,1574112208932,0.759366666666667,1,"482467342226241"
"Mon Nov 18 2019 22:23:28 GMT+0100 (Central European Standard Time)","1574112423966",1,2,"yellow_corn.png","green","41d06c99c77a2df48994fc87383e7c8d86a6e0f6","2|3|1|0",NA,"<strong>Director</strong>: corn","tomato",1,"ttn",1574112254494,"broccoli","corn",1,29,"TEST",2,"Graduated College",NA,"German","thirdDistractor","strawberry",3253,"corn","yellow","red","thirdDistractor","female",28,1574112208932,0.759366666666667,1,"482467342226241"
"Mon Nov 18 2019 22:23:28 GMT+0100 (Central European Standard Time)","1574112428620",1,2,"orange_banana.png","orange","41d06c99c77a2df48994fc87383e7c8d86a6e0f6","1|2|0|3",NA,"<strong>Director</strong>: or ban","banana",1,"tap",1574112254494,"banana","swan",1,29,"TEST",2,"Graduated College",NA,"German","secondDistractor","egg",4013,"or ban","white","yellow","secondDistractor","female",29,1574112208932,0.759366666666667,1,"482467342226241"
"Mon Nov 18 2019 22:23:28 GMT+0100 (Central European Standard Time)","1574112434265",1,2,"orange_pumpkin.png","orange","41d06c99c77a2df48994fc87383e7c8d86a6e0f6","0|1|2|3",NA,"<strong>Director</strong>: or pumpkin","pumpkin",1,"atp",1574112254494,"pumpkin","banana",1,29,"TEST",2,"Graduated College",NA,"German","secondDistractor","egg",5259,"or pumpkin","yellow","white","secondDistractor","female",30,1574112208932,0.759366666666667,1,"482467342226241"
"Mon Nov 18 2019 22:23:28 GMT+0100 (Central European Standard Time)","1574112439736",1,2,"yellow_corn.png","green","41d06c99c77a2df48994fc87383e7c8d86a6e0f6","0|2|1|3",NA,"<strong>Director</strong>: yel corn","egg",1,"tan",1574112254494,"broccoli","corn",1,29,"TEST",2,"Graduated College",NA,"German","thirdDistractor","tomato",4549,"yel corn","yellow","white","thirdDistractor","female",31,1574112208932,0.759366666666667,1,"482467342226241"
"Mon Nov 18 2019 22:23:28 GMT+0100 (Central European Standard Time)","1574112444508",1,2,"red_broccoli.png","green","41d06c99c77a2df48994fc87383e7c8d86a6e0f6","3|0|2|1",NA,"<strong>Director</strong>: red brocc","broccoli",1,"aan",1574112254494,"lettuce","banana",1,29,"TEST",2,"Graduated College",NA,"German","target","corn",4300,"red brocc","orange","red","target","female",32,1574112208932,0.759366666666667,1,"482467342226241"
"Mon Nov 18 2019 22:23:28 GMT+0100 (Central European Standard Time)","1574112451517",1,2,"red_strawberry.png","yellow","41d06c99c77a2df48994fc87383e7c8d86a6e0f6","3|1|0|2",NA,"<strong>Director</strong>: red strawb","strawberry",1,"tap",1574112254494,"strawberry","carrot",1,29,"TEST",2,"Graduated College",NA,"German","target","corn",6467,"red strawb","orange","red","target","female",33,1574112208932,0.759366666666667,1,"482467342226241"
"Mon Nov 18 2019 22:23:28 GMT+0100 (Central European Standard Time)","1574112457515",1,2,"red_tomato.png","white","41d06c99c77a2df48994fc87383e7c8d86a6e0f6","3|0|1|2",NA,"<strong>Director</strong>: red tomato","tomato",1,"ttp",1574112254494,"tomato","corn",1,29,"TEST",2,"Graduated College",NA,"German","target","strawberry",5565,"red tomato","yellow","red","target","female",34,1574112208932,0.759366666666667,1,"482467342226241"
"Mon Nov 18 2019 22:23:28 GMT+0100 (Central European Standard Time)","1574112464384",1,2,"green_carrot.png","orange","41d06c99c77a2df48994fc87383e7c8d86a6e0f6","3|2|1|0",NA,"<strong>Director</strong>: green carrot","carrot",1,"aap",1574112254494,"carrot","tomato",1,29,"TEST",2,"Graduated College",NA,"German","target","swan",5964,"green carrot","white","green","target","female",35,1574112208932,0.759366666666667,1,"482467342226241"
"Mon Nov 18 2019 22:23:28 GMT+0100 (Central European Standard Time)","1574112470751",1,2,"green_lettuce.png","yellow","41d06c99c77a2df48994fc87383e7c8d86a6e0f6","3|2|1|0",NA,"<strong>Director</strong>: lettuce","lettuce",1,"tan",1574112254494,"strawberry","tomato",1,29,"TEST",2,"Graduated College",NA,"German","target","swan",5470,"lettuce","red","green","target","female",36,1574112208932,0.759366666666667,1,"482467342226241"
"Mon Nov 18 2019 22:23:28 GMT+0100 (Central European Standard Time)","1574112475536",1,2,"orange_lettuce.png","white","41d06c99c77a2df48994fc87383e7c8d86a6e0f6","3|2|1|0",NA,"<strong>Director</strong>: lett","lettuce",1,"atn",1574112254494,"pumpkin","broccoli",1,29,"TEST",2,"Graduated College",NA,"German","target","carrot",4137,"lett","green","orange","target","female",37,1574112208932,0.759366666666667,1,"482467342226241"
"Mon Nov 18 2019 22:23:28 GMT+0100 (Central European Standard Time)","1574112480302",1,2,"white_swan.png","green","41d06c99c77a2df48994fc87383e7c8d86a6e0f6","0|2|3|1",NA,"<strong>Director</strong>: swan","banana",1,"atn",1574112254494,"broccoli","swan",1,29,"TEST",2,"Graduated College",NA,"German","thirdDistractor","pumpkin",4104,"swan","white","orange","thirdDistractor","female",38,1574112208932,0.759366666666667,1,"482467342226241"
"Mon Nov 18 2019 22:23:28 GMT+0100 (Central European Standard Time)","1574112483950",1,2,"yellow_egg.png","white","41d06c99c77a2df48994fc87383e7c8d86a6e0f6","1|3|2|0",NA,"<strong>Director</strong>: egg","strawberry",1,"tan",1574112254494,"pumpkin","egg",1,29,"TEST",2,"Graduated College",NA,"German","thirdDistractor","broccoli",3372,"egg","yellow","red","thirdDistractor","female",39,1574112208932,0.759366666666667,1,"482467342226241"
"Mon Nov 18 2019 22:23:28 GMT+0100 (Central European Standard Time)","1574112491632",1,2,"red_corn.png","white","41d06c99c77a2df48994fc87383e7c8d86a6e0f6","2|1|0|3",NA,"<strong>Director</strong>: corn","pumpkin",1,"tap",1574112254494,"pumpkin","corn",1,29,"TEST",2,"Graduated College",NA,"German","thirdDistractor","banana",6953,"corn","red","orange","thirdDistractor","female",40,1574112208932,0.759366666666667,1,"482467342226241"
"Mon Nov 18 2019 22:23:28 GMT+0100 (Central European Standard Time)","1574112497184",1,2,"orange_lettuce.png","orange","41d06c99c77a2df48994fc87383e7c8d86a6e0f6","1|2|3|0",NA,"<strong>Director</strong>: orange lett","lettuce",1,"tap",1574112254494,"lettuce","pumpkin",1,29,"TEST",2,"Graduated College",NA,"German","secondDistractor","swan",4673,"orange lett","white","green","secondDistractor","female",41,1574112208932,0.759366666666667,1,"482467342226241"
"Mon Nov 18 2019 22:23:28 GMT+0100 (Central European Standard Time)","1574112503286",1,2,"white_tomato.png","red","41d06c99c77a2df48994fc87383e7c8d86a6e0f6","1|2|0|3",NA,"<strong>Director</strong>: white tomato","tomato",1,"aap",1574112254494,"tomato","lettuce",1,29,"TEST",2,"Graduated College",NA,"German","target","pumpkin",5652,"white tomato","orange","white","target","female",42,1574112208932,0.759366666666667,1,"482467342226241"
"Mon Nov 18 2019 22:23:28 GMT+0100 (Central European Standard Time)","1574112507860",1,2,"white_tomato.png","green","41d06c99c77a2df48994fc87383e7c8d86a6e0f6","3|2|1|0",NA,"<strong>Director</strong>: tomato","carrot",1,"ttp",1574112254494,"carrot","tomato",1,29,"TEST",2,"Graduated College",NA,"German","thirdDistractor","pumpkin",4003,"tomato","white","orange","thirdDistractor","female",43,1574112208932,0.759366666666667,1,"482467342226241"
"Mon Nov 18 2019 22:23:28 GMT+0100 (Central European Standard Time)","1574112512445",1,2,"red_corn.png","white","41d06c99c77a2df48994fc87383e7c8d86a6e0f6","1|0|3|2",NA,"<strong>Director</strong>: corn","carrot",1,"tan",1574112254494,"swan","corn",1,29,"TEST",2,"Graduated College",NA,"German","thirdDistractor","banana",3836,"corn","red","orange","thirdDistractor","female",44,1574112208932,0.759366666666667,1,"482467342226241"
"Mon Nov 18 2019 22:23:28 GMT+0100 (Central European Standard Time)","1574112517412",1,2,"orange_banana.png","green","41d06c99c77a2df48994fc87383e7c8d86a6e0f6","0|2|1|3",NA,"<strong>Director</strong>: or ban","lettuce",1,"aap",1574112254494,"lettuce","pumpkin",1,29,"TEST",2,"Graduated College",NA,"German","firstDistractor","banana",4440,"or ban","white","orange","firstDistractor","female",45,1574112208932,0.759366666666667,1,"482467342226241"
"Mon Nov 18 2019 22:23:28 GMT+0100 (Central European Standard Time)","1574112523391",1,2,"orange_carrot.png","yellow","41d06c99c77a2df48994fc87383e7c8d86a6e0f6","2|0|1|3",NA,"<strong>Director</strong>: or carrot","banana",1,"atp",1574112254494,"banana","broccoli",1,29,"TEST",2,"Graduated College",NA,"German","firstDistractor","carrot",4736,"or carrot","green","orange","firstDistractor","female",46,1574112208932,0.759366666666667,1,"482467342226241"
"Mon Nov 18 2019 22:23:28 GMT+0100 (Central European Standard Time)","1574112530722",1,2,"yellow_strawberry.png","green","41d06c99c77a2df48994fc87383e7c8d86a6e0f6","2|1|3|0",NA,"<strong>Director</strong>: yel strawb","egg",1,"tan",1574112254494,"lettuce","strawberry",1,29,"TEST",2,"Graduated College",NA,"German","thirdDistractor","pumpkin",7022,"yel strawb","yellow","white","thirdDistractor","female",47,1574112208932,0.759366666666667,1,"482467342226241"
"Mon Nov 18 2019 22:23:28 GMT+0100 (Central European Standard Time)","1574112538256",1,2,"green_lettuce.png","white","41d06c99c77a2df48994fc87383e7c8d86a6e0f6","1|2|3|0",NA,"<strong>Director</strong>: green lettuce","swan",1,"atp",1574112254494,"swan","banana",1,29,"TEST",2,"Graduated College",NA,"German","firstDistractor","lettuce",6769,"green lettuce","orange","green","firstDistractor","female",48,1574112208932,0.759366666666667,1,"482467342226241"
"Mon Nov 18 2019 22:23:28 GMT+0100 (Central European Standard Time)","1574112543466",1,2,"white_swan.png","yellow","41d06c99c77a2df48994fc87383e7c8d86a6e0f6","2|0|3|1",NA,"<strong>Director</strong>: white swan","swan",1,"tan",1574112254494,"strawberry","pumpkin",1,29,"TEST",2,"Graduated College",NA,"German","target","tomato",4528,"white swan","orange","white","target","female",49,1574112208932,0.759366666666667,1,"482467342226241"
"Mon Nov 18 2019 22:23:28 GMT+0100 (Central European Standard Time)","1574112548656",1,2,"orange_carrot.png","white","41d06c99c77a2df48994fc87383e7c8d86a6e0f6","1|2|3|0",NA,"<strong>Director</strong>: carrot","pumpkin",1,"ttp",1574112254494,"pumpkin","banana",1,29,"TEST",2,"Graduated College",NA,"German","firstDistractor","carrot",4625,"carrot","yellow","orange","firstDistractor","female",50,1574112208932,0.759366666666667,1,"482467342226241"
"Mon Nov 18 2019 22:23:28 GMT+0100 (Central European Standard Time)","1574112553981",1,2,"red_strawberry.png","yellow","41d06c99c77a2df48994fc87383e7c8d86a6e0f6","1|3|0|2",NA,"<strong>Director</strong>: strawb","banana",1,"atn",1574112254494,"egg","strawberry",1,29,"TEST",2,"Graduated College",NA,"German","thirdDistractor","carrot",4523,"strawb","red","orange","thirdDistractor","female",51,1574112208932,0.759366666666667,1,"482467342226241"
"Mon Nov 18 2019 22:23:28 GMT+0100 (Central European Standard Time)","1574112558274",1,2,"orange_banana.png","green","41d06c99c77a2df48994fc87383e7c8d86a6e0f6","3|2|0|1",NA,"<strong>Director</strong>: ban","tomato",1,"atn",1574112254494,"lettuce","banana",1,29,"TEST",2,"Graduated College",NA,"German","thirdDistractor","swan",3888,"ban","orange","white","thirdDistractor","female",52,1574112208932,0.759366666666667,1,"482467342226241"
"Mon Nov 18 2019 22:23:28 GMT+0100 (Central European Standard Time)","1574112564030",1,2,"green_carrot.png","orange","41d06c99c77a2df48994fc87383e7c8d86a6e0f6","0|3|2|1",NA,"<strong>Director</strong>: green carrot","carrot",1,"atp",1574112254494,"carrot","banana",1,29,"TEST",2,"Graduated College",NA,"German","target","broccoli",5050,"green carrot","yellow","green","target","female",53,1574112208932,0.759366666666667,1,"482467342226241"
"Mon Nov 18 2019 22:23:28 GMT+0100 (Central European Standard Time)","1574112569432",1,2,"white_egg.png","yellow","41d06c99c77a2df48994fc87383e7c8d86a6e0f6","0|1|3|2",NA,"<strong>Director</strong>: white egg","egg",1,"ttn",1574112254494,"corn","lettuce",1,29,"TEST",2,"Graduated College",NA,"German","target","swan",6102,"white egg","orange","white","target","female",54,1574112208932,0.759366666666667,1,"482467342226241"
"Mon Nov 18 2019 22:23:28 GMT+0100 (Central European Standard Time)","1574112578293",1,2,"yellow_strawberry.png","orange","41d06c99c77a2df48994fc87383e7c8d86a6e0f6","0|2|1|3",NA,"<strong>Director</strong>: strawb","carrot",1,"atn",1574112254494,"lettuce","strawberry",1,29,"TEST",2,"Graduated College",NA,"German","thirdDistractor","broccoli",6900,"strawb","yellow","green","thirdDistractor","female",55,1574112208932,0.759366666666667,1,"482467342226241"
"Mon Nov 18 2019 22:23:28 GMT+0100 (Central European Standard Time)","1574112582720",1,2,"yellow_corn.png","white","41d06c99c77a2df48994fc87383e7c8d86a6e0f6","2|0|1|3",NA,"<strong>Director</strong>: corn","corn",1,"tan",1574112254494,"tomato","strawberry",1,29,"TEST",2,"Graduated College",NA,"German","target","egg",3860,"corn","red","yellow","target","female",56,1574112208932,0.759366666666667,1,"482467342226241"
"Mon Nov 18 2019 22:23:28 GMT+0100 (Central European Standard Time)","1574112587561",1,2,"white_tomato.png","red","41d06c99c77a2df48994fc87383e7c8d86a6e0f6","3|0|2|1",NA,"<strong>Director</strong>: tom","banana",1,"tan",1574112254494,"broccoli","tomato",1,29,"TEST",2,"Graduated College",NA,"German","thirdDistractor","egg",3829,"tom","white","yellow","thirdDistractor","female",57,1574112208932,0.759366666666667,1,"482467342226241"
"Mon Nov 18 2019 22:23:28 GMT+0100 (Central European Standard Time)","1574112591381|||1574112599012",1,2,"white_egg.png","white","41d06c99c77a2df48994fc87383e7c8d86a6e0f6","0|1|3|2","1574112597766","<strong>Director</strong>: egg\n<strong>Matcher</strong>: white?\n<strong>Director</strong>: \nwhite","egg",1,"atp",1574112254494,"egg","broccoli",1,29,"TEST",2,"Graduated College","white?","German","secondDistractor","corn",11595,"egg|||\nwhite","red","yellow","secondDistractor","female",58,1574112208932,0.759366666666667,1,"482467342226241"
"Mon Nov 18 2019 22:23:28 GMT+0100 (Central European Standard Time)","1574112605287",1,2,"orange_lettuce.png","yellow","41d06c99c77a2df48994fc87383e7c8d86a6e0f6","3|0|2|1",NA,"<strong>Director</strong>: lettuce","banana",1,"aap",1574112254494,"banana","swan",1,29,"TEST",2,"Graduated College",NA,"German","firstDistractor","lettuce",5283,"lettuce","green","orange","firstDistractor","female",59,1574112208932,0.759366666666667,1,"482467342226241"
"Mon Nov 18 2019 22:23:28 GMT+0100 (Central European Standard Time)","1574112610277",1,2,"red_tomato.png","white","41d06c99c77a2df48994fc87383e7c8d86a6e0f6","3|2|0|1",NA,"<strong>Director</strong>: tom","tomato",1,"tap",1574112254494,"tomato","lettuce",1,29,"TEST",2,"Graduated College",NA,"German","target","broccoli",4169,"tom","green","red","target","female",60,1574112208932,0.759366666666667,1,"482467342226241"
"Mon Nov 18 2019 22:23:25 GMT+0100 (Central European Standard Time)","1574112264632",1,1,"orange_lettuce.png","white","00d53881d444555746a8ca2e99e963dde63c8023","0|1|2|3",NA,"<strong>Director</strong>: lettuce","lettuce",1,"aan",1574112251434,"swan","egg",1,24,"TEST",1,"Graduated College",NA,"German","target","banana",9591,"lettuce","yellow","orange","target","female",1,1574112205282,0.7692,1,"482467342226241"
"Mon Nov 18 2019 22:23:25 GMT+0100 (Central European Standard Time)","1574112272619",1,1,"white_egg.png","yellow","00d53881d444555746a8ca2e99e963dde63c8023","1|2|0|3",NA,"<strong>Director</strong>: white egg","egg",1,"ttp",1574112251434,"egg","tomato",1,24,"TEST",1,"Graduated College",NA,"German","target","swan",8215,"white egg","red","white","target","female",2,1574112205282,0.7692,1,"482467342226241"
