intended_target,condition,target_item,targetType,comp_item,compType,contrast_item,distractor_item,UtteranceCat,target_typ,comp_typ
competitor,ttn,NA,NA,NA,NA,NA,NA,typeOnly,typical,typical
competitor,aan,NA,NA,NA,NA,NA,NA,colorType,atypical,atypical
competitor,ttn,NA,NA,NA,NA,NA,NA,typeOnly,typical,typical
competitor,ttn,NA,NA,NA,NA,NA,NA,typeOnly,typical,typical
competitor,ttn,NA,NA,NA,NA,NA,NA,colorType,typical,typical
competitor,tan,NA,NA,NA,NA,NA,NA,colorType,typical,atypical
competitor,atn,NA,NA,NA,NA,NA,NA,typeOnly,atypical,typical
competitor,tan,NA,NA,NA,NA,NA,NA,typeOnly,typical,atypical
competitor,atn,NA,NA,NA,NA,NA,NA,typeOnly,atypical,typical
competitor,aan,NA,NA,NA,NA,NA,NA,colorType,atypical,atypical
competitor,atn,NA,NA,NA,NA,NA,NA,typeOnly,atypical,typical
competitor,ttn,NA,NA,NA,NA,NA,NA,typeOnly,typical,typical
competitor,aan,NA,NA,NA,NA,NA,NA,colorType,atypical,atypical
competitor,tan,NA,NA,NA,NA,NA,NA,colorType,typical,atypical
competitor,aan,NA,NA,NA,NA,NA,NA,colorType,atypical,atypical
competitor,ttn,NA,NA,NA,NA,NA,NA,typeOnly,typical,typical
competitor,tan,NA,NA,NA,NA,NA,NA,typeOnly,typical,atypical
competitor,atn,NA,NA,NA,NA,NA,NA,typeOnly,atypical,typical
competitor,tan,NA,NA,NA,NA,NA,NA,typeOnly,typical,atypical
competitor,atn,NA,NA,NA,NA,NA,NA,typeOnly,atypical,typical
competitor,aan,NA,NA,NA,NA,NA,NA,typeOnly,atypical,atypical
competitor,tan,NA,NA,NA,NA,NA,NA,typeOnly,typical,atypical
competitor,atn,NA,NA,NA,NA,NA,NA,typeOnly,atypical,typical
competitor,aan,NA,NA,NA,NA,NA,NA,colorType,atypical,atypical
competitor,tan,NA,NA,NA,NA,NA,NA,colorType,typical,atypical
competitor,atn,NA,NA,NA,NA,NA,NA,colorType,atypical,typical
competitor,ttn,NA,NA,NA,NA,NA,NA,colorType,typical,typical
competitor,ttn,NA,NA,NA,NA,NA,NA,colorType,typical,typical
competitor,aan,NA,NA,NA,NA,NA,NA,colorType,atypical,atypical
competitor,ttn,NA,NA,NA,NA,NA,NA,typeOnly,typical,typical
competitor,aan,NA,NA,NA,NA,NA,NA,colorType,atypical,atypical
competitor,atn,NA,NA,NA,NA,NA,NA,colorType,atypical,typical
competitor,aan,NA,NA,NA,NA,NA,NA,colorType,atypical,atypical
competitor,atn,NA,NA,NA,NA,NA,NA,colorType,atypical,typical
competitor,tan,NA,NA,NA,NA,NA,NA,colorType,typical,atypical
competitor,aan,NA,NA,NA,NA,NA,NA,colorType,atypical,atypical
competitor,ttn,NA,NA,NA,NA,NA,NA,colorType,typical,typical
competitor,ttn,NA,NA,NA,NA,NA,NA,colorType,typical,typical
competitor,tan,NA,NA,NA,NA,NA,NA,colorType,typical,atypical
competitor,tan,NA,NA,NA,NA,NA,NA,colorType,typical,atypical
competitor,ttn,NA,NA,NA,NA,NA,NA,colorType,typical,typical
competitor,atn,NA,NA,NA,NA,NA,NA,colorType,atypical,typical
competitor,tan,NA,NA,NA,NA,NA,NA,colorType,typical,atypical
competitor,aan,NA,NA,NA,NA,NA,NA,colorType,atypical,atypical
competitor,atn,NA,NA,NA,NA,NA,NA,colorType,atypical,typical
competitor,atn,NA,NA,NA,NA,NA,NA,typeOnly,atypical,typical
competitor,tan,NA,NA,NA,NA,NA,NA,typeOnly,typical,atypical
competitor,ttn,NA,NA,NA,NA,NA,NA,typeOnly,typical,typical
competitor,ttn,NA,NA,NA,NA,NA,NA,typeOnly,typical,typical
competitor,aan,NA,NA,NA,NA,NA,NA,typeOnly,atypical,atypical
competitor,atn,NA,NA,NA,NA,NA,NA,typeOnly,atypical,typical
competitor,aan,NA,NA,NA,NA,NA,NA,typeOnly,atypical,atypical
competitor,aan,NA,NA,NA,NA,NA,NA,typeOnly,atypical,atypical
competitor,tan,NA,NA,NA,NA,NA,NA,typeOnly,typical,atypical
competitor,ttn,NA,NA,NA,NA,NA,NA,typeOnly,typical,typical
competitor,tan,NA,NA,NA,NA,NA,NA,typeOnly,typical,atypical
competitor,tan,NA,NA,NA,NA,NA,NA,colorType,typical,atypical
competitor,atn,NA,NA,NA,NA,NA,NA,typeOnly,atypical,typical
competitor,aan,NA,NA,NA,NA,NA,NA,typeOnly,atypical,atypical
competitor,ttn,NA,NA,NA,NA,NA,NA,typeOnly,typical,typical
competitor,atn,NA,NA,NA,NA,NA,NA,typeOnly,atypical,typical
competitor,atn,NA,NA,NA,NA,NA,NA,typeOnly,atypical,typical
competitor,tan,NA,NA,NA,NA,NA,NA,colorType,typical,atypical
competitor,ttn,NA,NA,NA,NA,NA,NA,typeOnly,typical,typical
competitor,aan,NA,NA,NA,NA,NA,NA,typeOnly,atypical,atypical
competitor,tan,NA,NA,NA,NA,NA,NA,typeOnly,typical,atypical
competitor,tan,NA,NA,NA,NA,NA,NA,typeOnly,typical,atypical
competitor,aan,NA,NA,NA,NA,NA,NA,typeOnly,atypical,atypical
competitor,ttn,NA,NA,NA,NA,NA,NA,typeOnly,typical,typical
competitor,tan,NA,NA,NA,NA,NA,NA,typeOnly,typical,atypical
competitor,aan,NA,NA,NA,NA,NA,NA,typeOnly,atypical,atypical
competitor,ttn,NA,NA,NA,NA,NA,NA,typeOnly,typical,typical
competitor,atn,NA,NA,NA,NA,NA,NA,typeOnly,atypical,typical
competitor,atn,NA,NA,NA,NA,NA,NA,typeOnly,atypical,typical
competitor,aan,NA,NA,NA,NA,NA,NA,typeOnly,atypical,atypical
competitor,atn,NA,NA,NA,NA,NA,NA,colorType,atypical,typical
competitor,tan,NA,NA,NA,NA,NA,NA,colorType,typical,atypical
competitor,aan,NA,NA,NA,NA,NA,NA,colorType,atypical,atypical
competitor,aan,NA,NA,NA,NA,NA,NA,colorType,atypical,atypical
competitor,ttn,NA,NA,NA,NA,NA,NA,colorType,typical,typical
competitor,aan,NA,NA,NA,NA,NA,NA,colorType,atypical,atypical
competitor,tan,NA,NA,NA,NA,NA,NA,colorType,typical,atypical
competitor,atn,NA,NA,NA,NA,NA,NA,colorType,atypical,typical
competitor,tan,NA,NA,NA,NA,NA,NA,colorType,typical,atypical
competitor,ttn,NA,NA,NA,NA,NA,NA,colorType,typical,typical
competitor,atn,NA,NA,NA,NA,NA,NA,colorType,atypical,typical
competitor,aan,NA,NA,NA,NA,NA,NA,colorType,atypical,atypical
competitor,ttn,NA,NA,NA,NA,NA,NA,colorType,typical,typical
competitor,tan,NA,NA,NA,NA,NA,NA,colorType,typical,atypical
competitor,atn,NA,NA,NA,NA,NA,NA,colorType,atypical,typical
competitor,ttn,NA,NA,NA,NA,NA,NA,typeOnly,typical,typical
competitor,atn,NA,NA,NA,NA,NA,NA,typeOnly,atypical,typical
competitor,tan,NA,NA,NA,NA,NA,NA,colorType,typical,atypical
competitor,aan,NA,NA,NA,NA,NA,NA,typeOnly,atypical,atypical
competitor,atn,NA,NA,NA,NA,NA,NA,typeOnly,atypical,typical
competitor,ttn,NA,NA,NA,NA,NA,NA,typeOnly,typical,typical
competitor,ttn,NA,NA,NA,NA,NA,NA,colorType,typical,typical
competitor,ttn,NA,NA,NA,NA,NA,NA,typeOnly,typical,typical
competitor,aan,NA,NA,NA,NA,NA,NA,typeOnly,atypical,atypical
competitor,aan,NA,NA,NA,NA,NA,NA,typeOnly,atypical,atypical
competitor,tan,NA,NA,NA,NA,NA,NA,typeOnly,typical,atypical
competitor,tan,NA,NA,NA,NA,NA,NA,colorType,typical,atypical
competitor,tan,NA,NA,NA,NA,NA,NA,typeOnly,typical,atypical
competitor,ttn,NA,NA,NA,NA,NA,NA,typeOnly,typical,typical
competitor,atn,NA,NA,NA,NA,NA,NA,typeOnly,atypical,typical
competitor,aan,NA,NA,NA,NA,NA,NA,colorType,atypical,atypical
competitor,ttn,NA,NA,NA,NA,NA,NA,typeOnly,typical,typical
competitor,ttn,NA,NA,NA,NA,NA,NA,typeOnly,typical,typical
competitor,tan,NA,NA,NA,NA,NA,NA,typeOnly,typical,atypical
competitor,atn,NA,NA,NA,NA,NA,NA,typeOnly,atypical,typical
competitor,tan,NA,NA,NA,NA,NA,NA,colorType,typical,atypical
competitor,tan,NA,NA,NA,NA,NA,NA,typeOnly,typical,atypical
competitor,ttn,NA,NA,NA,NA,NA,NA,typeOnly,typical,typical
competitor,aan,NA,NA,NA,NA,NA,NA,typeOnly,atypical,atypical
competitor,aan,NA,NA,NA,NA,NA,NA,typeOnly,atypical,atypical
competitor,tan,NA,NA,NA,NA,NA,NA,typeOnly,typical,atypical
competitor,atn,NA,NA,NA,NA,NA,NA,typeOnly,atypical,typical
competitor,ttn,NA,NA,NA,NA,NA,NA,typeOnly,typical,typical
competitor,atn,NA,NA,NA,NA,NA,NA,typeOnly,atypical,typical
competitor,aan,NA,NA,NA,NA,NA,NA,typeOnly,atypical,atypical
competitor,atn,NA,NA,NA,NA,NA,NA,typeOnly,atypical,typical
competitor,ttn,NA,NA,NA,NA,NA,NA,typeOnly,typical,typical
competitor,atn,NA,NA,NA,NA,NA,NA,typeOnly,atypical,typical
competitor,aan,NA,NA,NA,NA,NA,NA,colorType,atypical,atypical
competitor,atn,NA,NA,NA,NA,NA,NA,typeOnly,atypical,typical
competitor,aan,NA,NA,NA,NA,NA,NA,colorType,atypical,atypical
competitor,tan,NA,NA,NA,NA,NA,NA,colorType,typical,atypical
competitor,tan,NA,NA,NA,NA,NA,NA,colorType,typical,atypical
competitor,tan,NA,NA,NA,NA,NA,NA,colorType,typical,atypical
competitor,ttn,NA,NA,NA,NA,NA,NA,colorType,typical,typical
competitor,ttn,NA,NA,NA,NA,NA,NA,colorType,typical,typical
competitor,tan,NA,NA,NA,NA,NA,NA,colorType,typical,atypical
competitor,ttn,NA,NA,NA,NA,NA,NA,colorType,typical,typical
competitor,aan,NA,NA,NA,NA,NA,NA,colorType,atypical,atypical
competitor,aan,NA,NA,NA,NA,NA,NA,colorType,atypical,atypical
competitor,atn,NA,NA,NA,NA,NA,NA,typeOnly,atypical,typical
competitor,atn,NA,NA,NA,NA,NA,NA,typeOnly,atypical,typical
competitor,aan,NA,NA,NA,NA,NA,NA,typeOnly,atypical,atypical
competitor,tan,NA,NA,NA,NA,NA,NA,typeOnly,typical,atypical
competitor,tan,NA,NA,NA,NA,NA,NA,typeOnly,typical,atypical
competitor,atn,NA,NA,NA,NA,NA,NA,typeOnly,atypical,typical
competitor,ttn,NA,NA,NA,NA,NA,NA,typeOnly,typical,typical
competitor,tan,NA,NA,NA,NA,NA,NA,typeOnly,typical,atypical
competitor,tan,NA,NA,NA,NA,NA,NA,typeOnly,typical,atypical
competitor,aan,NA,NA,NA,NA,NA,NA,typeOnly,atypical,atypical
competitor,atn,NA,NA,NA,NA,NA,NA,typeOnly,atypical,typical
competitor,ttn,NA,NA,NA,NA,NA,NA,typeOnly,typical,typical
competitor,aan,NA,NA,NA,NA,NA,NA,typeOnly,atypical,atypical
competitor,ttn,NA,NA,NA,NA,NA,NA,typeOnly,typical,typical
competitor,ttn,NA,NA,NA,NA,NA,NA,typeOnly,typical,typical
competitor,aan,NA,NA,NA,NA,NA,NA,typeOnly,atypical,atypical
competitor,atn,NA,NA,NA,NA,NA,NA,typeOnly,atypical,typical
competitor,atn,NA,NA,NA,NA,NA,NA,typeOnly,atypical,typical
competitor,ttn,NA,NA,NA,NA,NA,NA,typeOnly,typical,typical
competitor,ttn,NA,NA,NA,NA,NA,NA,typeOnly,typical,typical
competitor,atn,NA,NA,NA,NA,NA,NA,typeOnly,atypical,typical
competitor,ttn,NA,NA,NA,NA,NA,NA,typeOnly,typical,typical
competitor,atn,NA,NA,NA,NA,NA,NA,typeOnly,atypical,typical
competitor,aan,NA,NA,NA,NA,NA,NA,colorType,atypical,atypical
competitor,aan,NA,NA,NA,NA,NA,NA,colorType,atypical,atypical
competitor,atn,NA,NA,NA,NA,NA,NA,typeOnly,atypical,typical
competitor,tan,NA,NA,NA,NA,NA,NA,colorType,typical,atypical
competitor,ttn,NA,NA,NA,NA,NA,NA,typeOnly,typical,typical
competitor,aan,NA,NA,NA,NA,NA,NA,colorType,atypical,atypical
competitor,atn,NA,NA,NA,NA,NA,NA,typeOnly,atypical,typical
competitor,tan,NA,NA,NA,NA,NA,NA,colorType,typical,atypical
competitor,tan,NA,NA,NA,NA,NA,NA,colorType,typical,atypical
competitor,aan,NA,NA,NA,NA,NA,NA,colorType,atypical,atypical
competitor,tan,NA,NA,NA,NA,NA,NA,colorType,typical,atypical
competitor,aan,NA,NA,NA,NA,NA,NA,colorType,atypical,atypical
competitor,aan,NA,NA,NA,NA,NA,NA,colorType,atypical,atypical
competitor,atn,NA,NA,NA,NA,NA,NA,typeOnly,atypical,typical
competitor,ttn,NA,NA,NA,NA,NA,NA,typeOnly,typical,typical
competitor,tan,NA,NA,NA,NA,NA,NA,typeOnly,typical,atypical
competitor,ttn,NA,NA,NA,NA,NA,NA,typeOnly,typical,typical
competitor,aan,NA,NA,NA,NA,NA,NA,typeOnly,atypical,atypical
competitor,atn,NA,NA,NA,NA,NA,NA,typeOnly,atypical,typical
competitor,tan,NA,NA,NA,NA,NA,NA,typeOnly,typical,atypical
competitor,ttn,NA,NA,NA,NA,NA,NA,typeOnly,typical,typical
competitor,atn,NA,NA,NA,NA,NA,NA,typeOnly,atypical,typical
competitor,atn,NA,NA,NA,NA,NA,NA,typeOnly,atypical,typical
competitor,tan,NA,NA,NA,NA,NA,NA,typeOnly,typical,atypical
competitor,tan,NA,NA,NA,NA,NA,NA,typeOnly,typical,atypical
competitor,atn,NA,NA,NA,NA,NA,NA,typeOnly,atypical,typical
competitor,ttn,NA,NA,NA,NA,NA,NA,typeOnly,typical,typical
competitor,aan,NA,NA,NA,NA,NA,NA,typeOnly,atypical,atypical
competitor,atn,NA,NA,NA,NA,NA,NA,typeOnly,atypical,typical
competitor,ttn,NA,NA,NA,NA,NA,NA,typeOnly,typical,typical
competitor,aan,NA,NA,NA,NA,NA,NA,typeOnly,atypical,atypical
competitor,atn,NA,NA,NA,NA,NA,NA,typeOnly,atypical,typical
competitor,aan,NA,NA,NA,NA,NA,NA,typeOnly,atypical,atypical
competitor,atn,NA,NA,NA,NA,NA,NA,typeOnly,atypical,typical
competitor,aan,NA,NA,NA,NA,NA,NA,typeOnly,atypical,atypical
competitor,ttn,NA,NA,NA,NA,NA,NA,typeOnly,typical,typical
competitor,atn,NA,NA,NA,NA,NA,NA,typeOnly,atypical,typical
competitor,tan,NA,NA,NA,NA,NA,NA,typeOnly,typical,atypical
competitor,ttn,NA,NA,NA,NA,NA,NA,colorType,typical,typical
competitor,tan,NA,NA,NA,NA,NA,NA,typeOnly,typical,atypical
competitor,aan,NA,NA,NA,NA,NA,NA,typeOnly,atypical,atypical
competitor,atn,NA,NA,NA,NA,NA,NA,typeOnly,atypical,typical
competitor,ttn,NA,NA,NA,NA,NA,NA,typeOnly,typical,typical
competitor,tan,NA,NA,NA,NA,NA,NA,typeOnly,typical,atypical
competitor,tan,NA,NA,NA,NA,NA,NA,typeOnly,typical,atypical
competitor,atn,NA,NA,NA,NA,NA,NA,typeOnly,atypical,typical
competitor,atn,NA,NA,NA,NA,NA,NA,typeOnly,atypical,typical
competitor,ttn,NA,NA,NA,NA,NA,NA,typeOnly,typical,typical
competitor,tan,NA,NA,NA,NA,NA,NA,typeOnly,typical,atypical
competitor,ttn,NA,NA,NA,NA,NA,NA,typeOnly,typical,typical
competitor,aan,NA,NA,NA,NA,NA,NA,typeOnly,atypical,atypical
competitor,ttn,NA,NA,NA,NA,NA,NA,typeOnly,typical,typical
competitor,atn,NA,NA,NA,NA,NA,NA,typeOnly,atypical,typical
competitor,aan,NA,NA,NA,NA,NA,NA,typeOnly,atypical,atypical
competitor,ttn,NA,NA,NA,NA,NA,NA,typeOnly,typical,typical
competitor,atn,NA,NA,NA,NA,NA,NA,colorType,atypical,typical
competitor,atn,NA,NA,NA,NA,NA,NA,typeOnly,atypical,typical
competitor,tan,NA,NA,NA,NA,NA,NA,colorType,typical,atypical
competitor,tan,NA,NA,NA,NA,NA,NA,colorType,typical,atypical
competitor,aan,NA,NA,NA,NA,NA,NA,colorType,atypical,atypical
competitor,atn,NA,NA,NA,NA,NA,NA,typeOnly,atypical,typical
competitor,atn,NA,NA,NA,NA,NA,NA,colorType,atypical,typical
competitor,ttn,NA,NA,NA,NA,NA,NA,typeOnly,typical,typical
competitor,tan,NA,NA,NA,NA,NA,NA,colorType,typical,atypical
competitor,ttn,NA,NA,NA,NA,NA,NA,typeOnly,typical,typical
competitor,ttn,NA,NA,NA,NA,NA,NA,typeOnly,typical,typical
competitor,tan,NA,NA,NA,NA,NA,NA,typeOnly,typical,atypical
competitor,tan,NA,NA,NA,NA,NA,NA,typeOnly,typical,atypical
competitor,atn,NA,NA,NA,NA,NA,NA,typeOnly,atypical,typical
competitor,aan,NA,NA,NA,NA,NA,NA,typeOnly,atypical,atypical
competitor,tan,NA,NA,NA,NA,NA,NA,typeOnly,typical,atypical
competitor,atn,NA,NA,NA,NA,NA,NA,typeOnly,atypical,typical
competitor,ttn,NA,NA,NA,NA,NA,NA,typeOnly,typical,typical
competitor,ttn,NA,NA,NA,NA,NA,NA,typeOnly,typical,typical
competitor,aan,NA,NA,NA,NA,NA,NA,typeOnly,atypical,atypical
competitor,tan,NA,NA,NA,NA,NA,NA,typeOnly,typical,atypical
competitor,ttn,NA,NA,NA,NA,NA,NA,typeOnly,typical,typical
competitor,atn,NA,NA,NA,NA,NA,NA,typeOnly,atypical,typical
competitor,aan,NA,NA,NA,NA,NA,NA,typeOnly,atypical,atypical
competitor,ttn,NA,NA,NA,NA,NA,NA,typeOnly,typical,typical
competitor,aan,NA,NA,NA,NA,NA,NA,typeOnly,atypical,atypical
competitor,atn,NA,NA,NA,NA,NA,NA,typeOnly,atypical,typical
competitor,tan,NA,NA,NA,NA,NA,NA,colorType,typical,atypical
competitor,tan,NA,NA,NA,NA,NA,NA,colorType,typical,atypical
competitor,aan,NA,NA,NA,NA,NA,NA,colorType,atypical,atypical
competitor,tan,NA,NA,NA,NA,NA,NA,colorType,typical,atypical
competitor,ttn,NA,NA,NA,NA,NA,NA,typeOnly,typical,typical
competitor,aan,NA,NA,NA,NA,NA,NA,colorType,atypical,atypical
competitor,aan,NA,NA,NA,NA,NA,NA,colorType,atypical,atypical
competitor,aan,NA,NA,NA,NA,NA,NA,colorType,atypical,atypical
competitor,atn,NA,NA,NA,NA,NA,NA,typeOnly,atypical,typical
competitor,ttn,NA,NA,NA,NA,NA,NA,typeOnly,typical,typical
competitor,atn,NA,NA,NA,NA,NA,NA,typeOnly,atypical,typical
competitor,atn,NA,NA,NA,NA,NA,NA,typeOnly,atypical,typical
competitor,tan,NA,NA,NA,NA,NA,NA,colorType,typical,atypical
competitor,ttn,NA,NA,NA,NA,NA,NA,colorType,typical,typical
competitor,ttn,NA,NA,NA,NA,NA,NA,typeOnly,typical,typical
competitor,tan,NA,NA,NA,NA,NA,NA,colorType,typical,atypical
competitor,ttn,NA,NA,NA,NA,NA,NA,typeOnly,typical,typical
competitor,aan,NA,NA,NA,NA,NA,NA,colorType,atypical,atypical
competitor,ttn,NA,NA,NA,NA,NA,NA,colorType,typical,typical
competitor,aan,NA,NA,NA,NA,NA,NA,colorType,atypical,atypical
competitor,aan,NA,NA,NA,NA,NA,NA,colorType,atypical,atypical
competitor,atn,NA,NA,NA,NA,NA,NA,typeOnly,atypical,typical
competitor,atn,NA,NA,NA,NA,NA,NA,typeOnly,atypical,typical
competitor,aan,NA,NA,NA,NA,NA,NA,colorType,atypical,atypical
competitor,atn,NA,NA,NA,NA,NA,NA,colorType,atypical,typical
competitor,atn,NA,NA,NA,NA,NA,NA,colorType,atypical,typical
competitor,tan,NA,NA,NA,NA,NA,NA,colorType,typical,atypical
competitor,ttn,NA,NA,NA,NA,NA,NA,colorType,typical,typical
competitor,ttn,NA,NA,NA,NA,NA,NA,colorType,typical,typical
competitor,tan,NA,NA,NA,NA,NA,NA,colorType,typical,atypical
competitor,aan,NA,NA,NA,NA,NA,NA,colorType,atypical,atypical
competitor,aan,NA,NA,NA,NA,NA,NA,colorType,atypical,atypical
competitor,tan,NA,NA,NA,NA,NA,NA,colorType,typical,atypical
competitor,atn,NA,NA,NA,NA,NA,NA,typeOnly,atypical,typical
competitor,tan,NA,NA,NA,NA,NA,NA,colorType,typical,atypical
competitor,atn,NA,NA,NA,NA,NA,NA,typeOnly,atypical,typical
competitor,tan,NA,NA,NA,NA,NA,NA,colorType,typical,atypical
competitor,aan,NA,NA,NA,NA,NA,NA,colorType,atypical,atypical
competitor,atn,NA,NA,NA,NA,NA,NA,colorType,atypical,typical
competitor,ttn,NA,NA,NA,NA,NA,NA,typeOnly,typical,typical
competitor,tan,NA,NA,NA,NA,NA,NA,colorType,typical,atypical
competitor,aan,NA,NA,NA,NA,NA,NA,typeOnly,atypical,atypical
competitor,aan,NA,NA,NA,NA,NA,NA,colorType,atypical,atypical
competitor,ttn,NA,NA,NA,NA,NA,NA,typeOnly,typical,typical
competitor,ttn,NA,NA,NA,NA,NA,NA,typeOnly,typical,typical
competitor,ttn,NA,NA,NA,NA,NA,NA,typeOnly,typical,typical
competitor,ttn,NA,NA,NA,NA,NA,NA,typeOnly,typical,typical
competitor,atn,NA,NA,NA,NA,NA,NA,typeOnly,atypical,typical
competitor,tan,NA,NA,NA,NA,NA,NA,typeOnly,typical,atypical
competitor,tan,NA,NA,NA,NA,NA,NA,colorType,typical,atypical
competitor,atn,NA,NA,NA,NA,NA,NA,typeOnly,atypical,typical
competitor,atn,NA,NA,NA,NA,NA,NA,typeOnly,atypical,typical
competitor,atn,NA,NA,NA,NA,NA,NA,typeOnly,atypical,typical
competitor,aan,NA,NA,NA,NA,NA,NA,colorType,atypical,atypical
competitor,aan,NA,NA,NA,NA,NA,NA,colorType,atypical,atypical
competitor,tan,NA,NA,NA,NA,NA,NA,colorType,typical,atypical
competitor,tan,NA,NA,NA,NA,NA,NA,typeOnly,typical,atypical
competitor,atn,NA,NA,NA,NA,NA,NA,typeOnly,atypical,typical
competitor,aan,NA,NA,NA,NA,NA,NA,typeOnly,atypical,atypical
